personID,endTime_UTC,audiobookName,chapterName,authorName,msPlayed
9,2025-11-11 05:05:00,The Lightning Thief,The Lightning Thief,Rick Riordan,1161
9,2025-11-11 05:05:00,I Want to Die but I Want to Eat Tteokbokki,I Want to Die but I Want to Eat Tteokbokki,Baek Sehee,191
9,2025-11-11 05:05:00,Sapiens,Sapiens,Yuval Noah Harari,651
9,2025-11-11 05:05:00,The Alchemist,The Alchemist,Paulo Coelho,691
9,2025-11-11 05:05:00,Fearless,Fearless,Lauren Roberts,1671
9,2025-11-11 05:05:00,Fearless,Fearless,Lauren Roberts,1340
9,2025-11-11 05:05:00,The Way of Kings,The Way of Kings,Brandon Sanderson,850
9,2025-11-11 05:05:00,Nectar of the Wicked,Nectar of the Wicked,Ella Fields,661
9,2025-11-11 05:05:00,From Blood and Ash (1 of 2) [Dramatized Adaptation],From Blood and Ash (1 of 2) [Dramatized Adaptation],Jennifer L. Armentrout,2971
9,2025-11-11 05:05:00,Deep End,Deep End,Ali Hazelwood,670
9,2025-11-11 05:05:00,The Hundred Years' War on Palestine,The Hundred Years' War on Palestine,Rashid Khalidi,961
9,2025-11-11 05:05:00,The Book of Azrael,The Book of Azrael,Amber V. Nicole,7691
9,2025-11-11 05:05:00,101 Essays That Will Change The Way You Think,101 Essays That Will Change The Way You Think,Brianna Wiest,180
9,2025-11-11 05:05:00,Mistborn,Mistborn,Brandon Sanderson,211
9,2025-11-11 05:05:00,Mistborn,Mistborn,Brandon Sanderson,1440
9,2025-11-11 05:05:00,Mistborn,Mistborn,Brandon Sanderson,6401
9,2025-11-11 05:05:00,Red Rising (1 of 2) [Dramatized Adaptation],Red Rising (1 of 2) [Dramatized Adaptation],Pierce Brown,1451
9,2025-11-11 05:05:00,The Invisible Life of Addie LaRue,The Invisible Life of Addie LaRue,V. E. Schwab,150
9,2025-11-11 05:05:00,The Invisible Life of Addie LaRue,The Invisible Life of Addie LaRue,V. E. Schwab,3130
9,2025-11-11 05:05:00,The Seven Husbands of Evelyn Hugo,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,180
9,2025-11-11 05:05:00,Problematic Summer Romance,Problematic Summer Romance,Ali Hazelwood,160
9,2025-11-11 05:12:00,The Song of Achilles,Chapter 1,Madeline Miller,312654
9,2025-11-11 05:33:00,The Song of Achilles,Chapter 2,Madeline Miller,1262028
9,2025-11-11 05:52:00,The Song of Achilles,Chapter 3,Madeline Miller,1172584
9,2025-11-11 06:10:00,The Song of Achilles,Chapter 4,Madeline Miller,1039412
9,2025-11-11 06:32:00,The Song of Achilles,Chapter 5,Madeline Miller,1327961
9,2025-11-11 06:49:00,The Song of Achilles,Chapter 6,Madeline Miller,1025541
9,2025-11-11 07:04:00,The Song of Achilles,Chapter 7,Madeline Miller,928235
9,2025-11-11 07:31:00,The Song of Achilles,Chapter 8,Madeline Miller,1623641
9,2025-11-11 07:51:00,The Song of Achilles,Chapter 9,Madeline Miller,1180056
9,2025-11-11 12:26:00,The Song of Achilles,Chapter 10,Madeline Miller,724881
9,2025-11-11 13:18:00,The Song of Achilles,Chapter 10,Madeline Miller,9715
9,2025-11-11 13:41:00,The Song of Achilles,Chapter 10,Madeline Miller,14934
9,2025-11-15 05:12:00,The Ashes and the Star-Cursed King,The Ashes and the Star-Cursed King,Carissa Broadbent,4020
9,2025-11-15 05:12:00,The Song of Achilles,The Song of Achilles,Madeline Miller,190
9,2025-11-15 05:13:00,Mythos,Mythos,Stephen Fry,2800
9,2025-11-15 05:13:00,Bonds of Hercules,Bonds of Hercules,Jasmine Mas,781
9,2025-11-15 05:13:00,Clytemnestra,Clytemnestra,Costanza Casati,741
9,2025-11-15 05:13:00,Clytemnestra,Clytemnestra,Costanza Casati,1321
9,2025-11-15 05:13:00,Mate,Mate,Ali Hazelwood,6621
9,2025-11-15 05:16:00,Bonds of Hercules,Bonds of Hercules,Jasmine Mas,3600
9,2025-11-15 05:16:00,The Ashes and the Star-Cursed King,The Ashes and the Star-Cursed King,Carissa Broadbent,481
9,2025-11-15 05:16:00,The Song of Achilles,Chapter 5,Madeline Miller,4992
9,2025-11-15 05:35:00,The Song of Achilles,Chapter 3,Madeline Miller,1130452
9,2025-11-15 05:52:00,The Song of Achilles,Chapter 4,Madeline Miller,1039412
9,2025-11-15 06:14:00,The Song of Achilles,Chapter 5,Madeline Miller,1327961
9,2025-11-15 06:31:00,The Song of Achilles,Chapter 6,Madeline Miller,1025541
9,2025-11-15 06:47:00,The Song of Achilles,Chapter 7,Madeline Miller,928235
9,2025-11-15 07:14:00,The Song of Achilles,Chapter 8,Madeline Miller,1623641
9,2025-11-15 07:33:00,The Song of Achilles,Chapter 9,Madeline Miller,1180056
9,2025-11-15 08:03:00,The Song of Achilles,Chapter 10,Madeline Miller,1788317
9,2025-11-15 08:21:00,The Song of Achilles,Chapter 11,Madeline Miller,1074442
9,2025-11-15 18:32:00,The Song of Achilles,Chapter 12,Madeline Miller,830296
9,2025-11-19 03:57:00,Katabasis,Opening credits,R. F. Kuang,25168
9,2025-11-19 03:57:00,Katabasis,Dedication,R. F. Kuang,6340
9,2025-11-19 03:58:00,Katabasis,Author’s Note,R. F. Kuang,47337
9,2025-11-19 04:40:00,Katabasis,Chapter One,R. F. Kuang,2513578
9,2025-11-19 12:58:00,Katabasis,Author’s Note,R. F. Kuang,448
9,2025-11-19 12:58:00,Katabasis,Chapter Two,R. F. Kuang,492594
9,2025-11-19 12:58:00,Katabasis,Dedication,R. F. Kuang,384
9,2025-11-19 13:04:00,Katabasis,Chapter Four,R. F. Kuang,1387
9,2025-11-19 13:04:00,Katabasis,Chapter One,R. F. Kuang,349269
9,2025-11-23 05:38:00,Katabasis,Chapter One,R. F. Kuang,2517738
9,2025-11-23 06:15:00,Katabasis,Chapter Two,R. F. Kuang,2266059
9,2025-11-23 06:41:00,Katabasis,Chapter Three,R. F. Kuang,1549148
9,2025-11-23 07:11:00,Katabasis,Chapter Four,R. F. Kuang,1797070
9,2025-11-23 07:42:00,Katabasis,Chapter Five,R. F. Kuang,1878049
9,2025-11-23 14:29:00,Katabasis,Chapter Six,R. F. Kuang,1123921
9,2025-11-24 05:32:00,Quicksilver,Track 1,Callie Hart,17937
9,2025-11-24 05:35:00,Quicksilver,Track 2,Callie Hart,104123
9,2025-11-24 05:39:00,Unknown Book,Unknown Chapter,Unknown Author,12245
9,2025-11-24 05:39:00,Quicksilver,Track 1,Callie Hart,1941
9,2025-11-24 06:43:00,Unknown Book,Unknown Chapter,Unknown Author,3852173
9,2025-11-24 07:45:00,Unknown Book,Unknown Chapter,Unknown Author,3705208
9,2025-11-24 08:34:00,Unknown Book,Unknown Chapter,Unknown Author,2974380
9,2025-11-24 08:59:00,Unknown Book,Unknown Chapter,Unknown Author,1477016
9,2025-11-24 19:41:00,Unknown Book,Unknown Chapter,Unknown Author,1141436
9,2025-11-24 21:10:00,Unknown Book,Unknown Chapter,Unknown Author,11769
9,2025-11-26 05:54:00,Unknown Book,Unknown Chapter,Unknown Author,1451
9,2025-11-26 06:58:00,Unknown Book,Unknown Chapter,Unknown Author,3852173
9,2025-11-29 14:39:00,Unknown Book,Unknown Chapter,Unknown Author,107335
9,2025-11-29 16:23:00,Unknown Book,Unknown Chapter,Unknown Author,389056
9,2025-12-04 05:04:00,Mistborn,Chapter 0,Brandon Sanderson,2178744
9,2025-12-04 05:26:00,Mistborn,Chapter 1,Brandon Sanderson,1330652
9,2025-12-04 06:05:00,Mistborn,Chapter 2,Brandon Sanderson,2325317
9,2025-12-04 06:49:00,Mistborn,Chapter 3,Brandon Sanderson,2632465
9,2025-12-04 14:35:00,Mistborn,Chapter 4,Brandon Sanderson,574897
9,2025-12-05 05:10:00,Mistborn,Chapter 2,Brandon Sanderson,2325317
9,2025-12-06 19:17:00,Mistborn,Chapter 3,Brandon Sanderson,1566471
9,2025-12-07 05:31:00,These Violent Delights,Opening Credits,Chloe Gong,30000
9,2025-12-07 05:41:00,These Violent Delights,Prologue,Chloe Gong,590878
9,2025-12-07 06:12:00,These Violent Delights,Chapter 1,Chloe Gong,1859814
9,2025-12-07 06:25:00,These Violent Delights,Chapter 2,Chloe Gong,803971
9,2025-12-07 06:46:00,These Violent Delights,Chapter 3,Chloe Gong,1232875
9,2025-12-07 11:45:00,These Violent Delights,Chapter 4,Chloe Gong,1017946
9,2025-12-10 04:26:00,These Violent Delights,Prologue,Chloe Gong,590878
9,2025-12-10 04:57:00,These Violent Delights,Chapter 1,Chloe Gong,1859814
9,2025-12-10 05:10:00,These Violent Delights,Chapter 2,Chloe Gong,803971
9,2025-12-10 05:31:00,These Violent Delights,Chapter 3,Chloe Gong,1232875
9,2025-12-10 06:04:00,These Violent Delights,Chapter 4,Chloe Gong,1996878
9,2025-12-10 13:46:00,These Violent Delights,Chapter 5,Chloe Gong,901244
12,2025-02-09 15:12:00,The Anthropocene Reviewed,"Jerzy Dudek's Performance on May 25, 2005",John Green,751533
12,2025-02-09 15:19:00,The Anthropocene Reviewed,Penguins of Madagascar,John Green,439753
12,2025-02-09 15:30:00,The Anthropocene Reviewed,Piggly Wiggly,John Green,612179
12,2025-02-09 15:38:00,The Anthropocene Reviewed,The Nathan's Famous Hot Dog Eating Contest,John Green,499912
12,2025-02-09 15:47:00,The Anthropocene Reviewed,CNN,John Green,532953
12,2025-02-09 15:55:00,The Anthropocene Reviewed,Harvey,John Green,500311
12,2025-02-09 16:13:00,The Anthropocene Reviewed,The Yips,John Green,31615
12,2025-03-01 14:20:00,The Anthropocene Reviewed,The Yips,John Green,431917
12,2025-03-01 14:31:00,The Anthropocene Reviewed,Auld Lang Syne,John Green,673122
12,2025-03-01 14:38:00,The Anthropocene Reviewed,Googling Strangers,John Green,405641
12,2025-03-01 14:55:00,The Anthropocene Reviewed,Indianapolis,John Green,232578
12,2025-03-01 14:57:00,The Anthropocene Reviewed,Indianapolis,John Green,166825
12,2025-03-01 15:03:00,The Anthropocene Reviewed,Kentucky Bluegrass,John Green,310054
12,2025-03-01 15:18:00,The Anthropocene Reviewed,The Indianapolis 500,John Green,432009
12,2025-03-01 16:40:00,The Anthropocene Reviewed,Mortification,John Green,214781
12,2025-03-10 00:05:00,The Anthropocene Reviewed,Mortification,John Green,170100
12,2025-03-10 00:13:00,The Anthropocene Reviewed,Monopoly,John Green,477423
12,2025-03-10 00:19:00,The Anthropocene Reviewed,Super Mario Kart,John Green,353108
12,2025-03-10 00:27:00,The Anthropocene Reviewed,Bonneville Salt Flats,John Green,495513
12,2025-03-10 00:32:00,The Anthropocene Reviewed,Hroyuki Doi's Circle Drawings,John Green,314775
12,2025-03-10 00:37:00,The Anthropocene Reviewed,Whispering,John Green,258684
12,2025-03-10 00:44:00,The Anthropocene Reviewed,Viral Meningitis,John Green,451221
12,2025-03-10 00:59:00,The Anthropocene Reviewed,Plague,John Green,885021
12,2025-03-10 01:09:00,The Anthropocene Reviewed,Wintry Mix,John Green,575394
12,2025-03-10 01:18:00,The Anthropocene Reviewed,The Hot Dogs of Bæjarins Beztu Pylsur,John Green,570117
12,2025-03-10 01:25:00,The Anthropocene Reviewed,The Notes App,John Green,419084
12,2025-03-10 01:27:00,The Anthropocene Reviewed,The Mountain Goats,John Green,105836
12,2025-03-10 01:34:00,The Anthropocene Reviewed,The QWERTY Keyboard,John Green,425695
12,2025-03-10 01:41:00,The Anthropocene Reviewed,The World's Largest Ball of Paint,John Green,405474
12,2025-03-10 01:42:00,The Anthropocene Reviewed,Sycamore Trees,John Green,59698
12,2025-03-10 14:50:00,The Anthropocene Reviewed,Sycamore Trees,John Green,8312
12,2025-03-23 12:54:00,The Anthropocene Reviewed,Sycamore Trees,John Green,358815
12,2025-03-23 13:00:00,The Anthropocene Reviewed,"""New Partner""",John Green,377367
12,2025-03-23 13:08:00,The Anthropocene Reviewed,Three Farmers on Their Way to a Dance,John Green,467084
12,2025-03-23 13:15:00,The Anthropocene Reviewed,Kauaʻi ʻōʻō,John Green,389272
12,2025-03-23 13:24:00,The Anthropocene Reviewed,The Smallpox Vaccine,John Green,575130
12,2025-03-23 13:41:00,The Anthropocene Reviewed,The Orbital Sunrise,John Green,628252
12,2025-03-23 13:57:00,The Anthropocene Reviewed,The Ginko Tree,John Green,741084
12,2025-03-23 14:02:00,The Anthropocene Reviewed,Ending Credits,John Green,26095
12,2025-03-23 14:02:00,The Anthropocene Reviewed,Postscript,John Green,253288
12,2025-04-27 20:24:00,Jesus and John Wayne,Introduction,Kristin Kobes du Mez,1152240
12,2025-04-27 20:46:00,Jesus and John Wayne,Chapter 1,Kristin Kobes du Mez,1341571
12,2025-04-27 23:27:00,Jesus and John Wayne,Chapter 2,Kristin Kobes du Mez,263766
12,2025-07-23 13:53:00,Cobalt Red,Opening Credits,Siddharth Kara,13125
12,2025-07-23 13:56:00,Cobalt Red,Author's Note,Siddharth Kara,138384
12,2025-07-23 13:56:00,Cobalt Red,Epigraph,Siddharth Kara,9135
12,2025-07-23 14:29:00,Cobalt Red,Introduction,Siddharth Kara,1525167
12,2025-07-23 15:05:00,Cobalt Red,Chapter 1,Siddharth Kara,2183342
12,2025-07-23 16:01:00,Cobalt Red,Chapter 2,Siddharth Kara,3031392
12,2025-07-23 18:06:00,Cobalt Red,Chapter 2,Siddharth Kara,1735624
12,2025-07-23 18:28:00,Cobalt Red,Chapter 3,Siddharth Kara,674014
12,2025-07-24 12:22:00,Cobalt Red,Chapter 3,Siddharth Kara,2031165
12,2025-07-24 14:17:00,Cobalt Red,Chapter 3,Siddharth Kara,513416
12,2025-07-24 22:16:00,Cobalt Red,Chapter 3,Siddharth Kara,941514
12,2025-07-24 22:48:00,Cobalt Red,Chapter 4,Siddharth Kara,1905335
12,2025-07-24 23:01:00,Cobalt Red,Chapter 5,Siddharth Kara,780255
12,2025-07-26 16:24:00,Cobalt Red,Chapter 5,Siddharth Kara,1695
12,2025-07-26 16:24:00,Cobalt Red,Epigraph,Siddharth Kara,7830
12,2025-07-26 16:24:00,Cobalt Red,Introduction,Siddharth Kara,11384
12,2025-07-26 17:06:00,Cobalt Red,Chapter 6,Siddharth Kara,580
12,2025-07-26 17:06:00,Cobalt Red,Chapter 5,Siddharth Kara,2528235
12,2025-07-26 17:13:00,Cobalt Red,Chapter 5,Siddharth Kara,147772
12,2025-07-28 14:14:00,Cobalt Red,Chapter 5,Siddharth Kara,844409
12,2025-07-28 15:07:00,Cobalt Red,Chapter 6,Siddharth Kara,594635
12,2025-07-28 16:54:00,Cobalt Red,Chapter 6,Siddharth Kara,5586326
12,2025-07-28 17:25:00,Cobalt Red,Chapter 6,Siddharth Kara,166046
12,2025-07-28 19:25:00,Cobalt Red,Chapter 6,Siddharth Kara,552820
12,2025-07-28 20:06:00,Cobalt Red,Chapter 6,Siddharth Kara,2114224
12,2025-07-28 20:18:00,Cobalt Red,Chapter 7,Siddharth Kara,770599
12,2025-07-28 20:36:00,Cobalt Red,Ending Credits,Siddharth Kara,24015
12,2025-07-28 20:36:00,Cobalt Red,Epilogue,Siddharth Kara,1038690
12,2025-07-30 00:12:00,Babel,Babel,R. F. Kuang,0
12,2025-07-30 00:12:00,The Wretched of the Earth,The Wretched of the Earth,Frantz Fanon,0
12,2025-07-30 00:12:00,How to Blow Up a Pipeline,How to Blow Up a Pipeline,Andreas Malm,0
12,2025-07-30 00:12:00,How to Blow Up a Pipeline,How to Blow Up a Pipeline,Andreas Malm,1820
12,2025-07-30 00:12:00,Men Who Hate Women,Men Who Hate Women,Laura Bates,0
12,2025-07-30 00:12:00,Men Who Hate Women,Men Who Hate Women,Laura Bates,40
12,2025-07-30 00:12:00,Are Prisons Obsolete?,Are Prisons Obsolete?,Angela Y. Davis,1930
12,2025-07-30 00:12:00,Mickey7,Mickey7,Edward Ashton,660
12,2025-07-30 00:12:00,The Buffalo Hunter Hunter,The Buffalo Hunter Hunter,Stephen Graham Jones,0
12,2025-07-30 00:12:00,The Great Gatsby,The Great Gatsby,F. Scott Fitzgerald,0
12,2025-07-30 00:13:00,The Hobbit,The Hobbit,J.R.R. Tolkien,0
12,2025-07-30 00:13:00,On Palestine,On Palestine,"Noam Chomsky, Ilan Pappe",0
12,2025-07-30 00:13:00,The Third Reich,The Third Reich,Thomas Childers,0
12,2025-07-30 00:13:00,Demon Copperhead,Demon Copperhead,Barbara Kingsolver,0
12,2025-07-30 00:13:00,King Leopold's Ghost,King Leopold's Ghost,Adam Hochschild,0
12,2025-07-30 00:13:00,Mistborn,Mistborn,Brandon Sanderson,0
12,2025-07-30 00:13:00,"Fevers, Feuds, and Diamonds","Fevers, Feuds, and Diamonds",Paul Farmer,0
12,2025-07-30 00:13:00,The Israel Lobby and U.S. Foreign Policy,The Israel Lobby and U.S. Foreign Policy,"John J. Mearsheimer, Stephen M. Walt",0
12,2025-07-30 00:14:00,The 48 Laws of Power,The 48 Laws of Power,Robert Greene,1360
12,2025-07-30 00:14:00,The New Jim Crow,The New Jim Crow,Michelle Alexander,170
12,2025-07-30 00:14:00,The Immortal Life of Henrietta Lacks,The Immortal Life of Henrietta Lacks,Rebecca Skloot,0
12,2025-07-30 00:14:00,Being Mortal,Being Mortal,Atul Gawande,400
12,2025-07-30 00:14:00,Doppelganger,Doppelganger,Naomi Klein,930
12,2025-07-30 00:14:00,Night,Night,Elie Wiesel,800
12,2025-07-30 00:14:00,I Who Have Never Known Men,I Who Have Never Known Men,Jacqueline Harpman,230
12,2025-07-30 00:14:00,Iron Flame,Iron Flame,Rebecca Yarros,0
12,2025-07-30 00:14:00,The Faithful Executioner,The Faithful Executioner,Joel F. Harrington,130
12,2025-07-30 00:14:00,The Dawn of Everything,The Dawn of Everything,"David Graeber, David Wengrow",0
12,2025-07-30 00:14:00,How to Hide an Empire,How to Hide an Empire,Daniel Immerwahr,2490
12,2025-07-30 00:17:00,The Containment,Opening Credits,Michelle Adams,39639
12,2025-07-30 00:17:00,The Containment,Dedication,Michelle Adams,3303
12,2025-07-30 00:17:00,The Containment,Epigraphs,Michelle Adams,18105
12,2025-07-30 00:21:00,The Containment,Cast of Characters in Order of Appearance,Michelle Adams,221860
12,2025-07-30 11:44:00,The Containment,Prologue,Michelle Adams,912442
12,2025-07-30 14:24:00,The Containment,Part I: Soul Force,Michelle Adams,3971
12,2025-07-30 14:24:00,The Containment,Prologue,Michelle Adams,329181
12,2025-07-30 14:43:00,The Containment,Chapter 1: Clash in Midtown,Michelle Adams,1139251
12,2025-07-30 14:59:00,The Containment,"Chapter 2: Sympathy, Knowledge, and the Truth",Michelle Adams,582432
12,2025-07-30 23:30:00,The Containment,"Chapter 2: Sympathy, Knowledge, and the Truth",Michelle Adams,846937
12,2025-07-31 02:28:00,The Containment,Chapter 3: Slay the Dragon,Michelle Adams,564359
12,2025-08-01 02:55:00,The Containment,Chapter 3: Slay the Dragon,Michelle Adams,1043016
12,2025-08-02 18:50:00,The Containment,"Chapter 2: Sympathy, Knowledge, and the Truth",Michelle Adams,325
12,2025-08-02 18:53:00,The Containment,Chapter 3: Slay the Dragon,Michelle Adams,223994
12,2025-08-02 19:21:00,The Containment,Chapter 4: The Housing-Schools Nexus,Michelle Adams,1587934
12,2025-08-02 19:53:00,The Containment,Chapter 5: Soul Force,Michelle Adams,142215
12,2025-08-02 21:32:00,The Containment,Chapter 5: Soul Force,Michelle Adams,15301
12,2025-08-02 21:32:00,The Containment,Chapter 24: “True Integration”,Michelle Adams,3459
12,2025-08-02 21:55:00,The Containment,Chapter 5: Soul Force,Michelle Adams,1372916
12,2025-08-03 13:54:00,The Containment,Chapter 6: Democracy’s Finest Hour,Michelle Adams,128736
12,2025-08-17 23:54:00,The Containment,Chapter 6: Democracy’s Finest Hour,Michelle Adams,1195410
12,2025-08-19 22:05:00,The Containment,Chapter 6: Democracy’s Finest Hour,Michelle Adams,42594
12,2025-08-19 22:26:00,The Containment,Chapter 7: Money Is Power and It Works,Michelle Adams,1218321
12,2025-08-19 22:37:00,The Containment,Part II: The Containment,Michelle Adams,3721
12,2025-08-19 22:37:00,The Containment,Chapter 8: Right Thing to Lose,Michelle Adams,659954
12,2025-08-19 23:00:00,The Containment,Chapter 9: Up for Grabs,Michelle Adams,1382995
12,2025-08-20 13:06:00,The Containment,Chapter 10: Taking On Northern Jim Crow,Michelle Adams,214564
12,2025-08-21 21:25:00,The Containment,Chapter 10: Taking On Northern Jim Crow,Michelle Adams,1223444
12,2025-08-21 23:47:00,The Containment,Chapter 11: Another Brick in the Wall,Michelle Adams,980301
12,2025-08-22 16:53:00,The Containment,Chapter 11: Another Brick in the Wall,Michelle Adams,1176642
12,2025-08-22 16:55:00,The Containment,"Chapter 12: Garbage In, Garbage Out",Michelle Adams,122455
12,2025-08-24 20:11:00,The Containment,"Chapter 12: Garbage In, Garbage Out",Michelle Adams,695808
12,2025-09-04 22:51:00,The Containment,"Chapter 12: Garbage In, Garbage Out",Michelle Adams,0
12,2025-09-04 23:06:00,The Containment,"Chapter 12: Garbage In, Garbage Out",Michelle Adams,827842
12,2025-09-04 23:29:00,The Containment,Chapter 13: Ten Buses,Michelle Adams,1382664
12,2025-09-04 23:31:00,The Containment,Chapter 14: Accident of Geography,Michelle Adams,122587
12,2025-09-20 15:02:00,The Containment,Chapter 14: Accident of Geography,Michelle Adams,1626882
12,2025-10-19 14:09:00,The Containment,Chapter 14: Accident of Geography,Michelle Adams,523196
12,2025-10-19 15:03:00,The Containment,Chapter 15: Something We Comfortably Tell Ourselves,Michelle Adams,752414
12,2025-11-18 06:33:00,Brown Noise for Better Sleep,Brown Noise - Campfire Comfort,The Brown Noise Studios,9780942
12,2025-11-18 12:45:00,Brown Noise for Better Sleep,Brown Noise - Reset Your Brain for Sleep,The Brown Noise Studios,0
12,2025-11-21 18:35:00,The Containment,Chapter 15: Something We Comfortably Tell Ourselves,Michelle Adams,1193784
12,2025-11-21 18:57:00,The Containment,Chapter 16: Going for Metro,Michelle Adams,1277509
12,2025-11-21 18:57:00,The Containment,Part III: Milliken v. Bradley,Michelle Adams,3501
12,2025-11-21 19:22:00,The Containment,Chapter 17: Now More Than Ever,Michelle Adams,1036826
12,2025-11-21 19:27:00,The Containment,Chapter 17: Now More Than Ever,Michelle Adams,305051
12,2025-11-21 19:48:00,The Containment,Chapter 18: Farewell to the Warren Court,Michelle Adams,546738
12,2025-11-21 20:06:00,The Containment,Chapter 18: Farewell to the Warren Court,Michelle Adams,1045971
12,2025-11-21 21:53:00,The Containment,Chapter 19: A Ticking Clock,Michelle Adams,178451
12,2025-12-12 21:41:00,The Containment,Chapter 19: A Ticking Clock,Michelle Adams,641063
12,2025-12-12 21:47:00,The Containment,Chapter 20: Milliken v. Bradley,Michelle Adams,363211
12,2025-12-12 21:55:00,The Containment,Chapter 20: Milliken v. Bradley,Michelle Adams,494056
12,2025-12-12 22:17:00,The Containment,Chapter 21: The Story,Michelle Adams,1319561
12,2025-12-12 22:32:00,The Containment,Chapter 22: Fences,Michelle Adams,919402
12,2025-12-12 22:40:00,The Containment,Chapter 23: The Consequences,Michelle Adams,252706
12,2025-12-15 03:17:00,The Containment,Chapter 23: The Consequences,Michelle Adams,1050949
12,2025-12-15 03:37:00,The Containment,Chapter 24: “True Integration”,Michelle Adams,1155896
12,2025-12-15 03:55:00,The Containment,Epilogue,Michelle Adams,1110102
12,2025-12-15 03:56:00,The Containment,End Credits,Michelle Adams,59503
12,2025-12-15 03:58:00,Everything I Know About Love,Chapter 7,Dolly Alderton,36989
12,2025-12-15 14:53:00,How to Hold a Cockroach,How to Hold a Cockroach,Matthew Maxwell,4380
12,2025-12-15 14:53:00,How to Hold a Cockroach,How to Hold a Cockroach,Matthew Maxwell,0
12,2025-12-15 14:53:00,How to Hold a Cockroach,How to Hold a Cockroach,Matthew Maxwell,520
12,2025-12-15 14:53:00,Everything Is Tuberculosis,Everything Is Tuberculosis,John Green,580
12,2025-12-15 14:53:00,101 Essays That Will Change The Way You Think,101 Essays That Will Change The Way You Think,Brianna Wiest,2320
12,2025-12-15 14:53:00,The Art of Frugal Hedonism,The Art of Frugal Hedonism,"Annie Raser-Rowland, Adam Grubb",2900
12,2025-12-15 14:53:00,"Autocracy, Inc.","Autocracy, Inc.",Anne Applebaum,3440
12,2025-12-15 14:53:00,"Autocracy, Inc.","Autocracy, Inc.",Anne Applebaum,3380
12,2025-12-15 14:57:00,Mountains Beyond Mountains,Mountains Beyond Mountains,Tracy Kidder,1680
12,2025-12-15 14:57:00,Being Jewish After the Destruction of Gaza,Being Jewish After the Destruction of Gaza,Peter Beinart,2420
12,2025-12-15 14:57:00,Careless People,Careless People,Sarah Wynn-Williams,790
12,2025-12-15 15:14:00,Crying in H Mart,Chapter 8: Unni,Michelle Zauner,1019486
12,2025-12-15 15:26:00,Crying in H Mart,Chapter 9: Where Are We Going?,Michelle Zauner,687161
12,2025-12-15 15:37:00,Crying in H Mart,Chapter 10: Living and Dying,Michelle Zauner,662955
12,2025-12-15 15:52:00,Crying in H Mart,Chapter 11: What Procellous Awesomeness Does Not in You Abound?,Michelle Zauner,936944
12,2025-12-15 15:56:00,Crying in H Mart,Chapter 12: Law and Order,Michelle Zauner,220576
12,2025-12-15 16:03:00,Crying in H Mart,Chapter 13: A Heavy Hand,Michelle Zauner,410689
12,2025-12-23 18:21:00,Crying in H Mart,Chapter 13: A Heavy Hand,Michelle Zauner,135287
12,2025-12-23 18:33:00,Crying in H Mart,Chapter 14: Lovely,Michelle Zauner,751641
12,2025-12-23 18:46:00,Crying in H Mart,Chapter 15: My Heart Will Go On,Michelle Zauner,775417
12,2025-12-23 19:04:00,Crying in H Mart,Chapter 16: Jatjuk,Michelle Zauner,623563
12,2025-12-23 19:56:00,Crying in H Mart,Chapter 17: Little Axe,Michelle Zauner,509586
12,2025-12-23 20:31:00,Crying in H Mart,Chapter 17: Little Axe,Michelle Zauner,87029
12,2025-12-23 20:38:00,Crying in H Mart,Chapter 17: Little Axe,Michelle Zauner,404381
12,2025-12-23 21:01:00,Crying in H Mart,Chapter 18: Maangchi and Me,Michelle Zauner,657701
12,2025-12-23 21:12:00,Crying in H Mart,Chapter 19: Kimchi Fridge,Michelle Zauner,680718
12,2025-12-23 21:25:00,Crying in H Mart,Chapter 20: Coffee Hanjan,Michelle Zauner,726926
12,2025-12-23 21:26:00,Crying in H Mart,Acknowledgments,Michelle Zauner,82630
12,2025-12-23 22:11:00,Crying in H Mart,Ending Credits,Michelle Zauner,4588
12,2025-12-29 18:29:00,The Nightingale,The Nightingale,Kristin Hannah,30
12,2025-12-29 18:29:00,Remarkably Bright Creatures,Remarkably Bright Creatures,Shelby Van Pelt,510
12,2025-12-29 18:29:00,I Who Have Never Known Men,I Who Have Never Known Men,Jacqueline Harpman,80
12,2025-12-29 18:29:00,107 Days,107 Days,Kamala Harris,1150
12,2025-12-29 18:29:00,The Housemaid,The Housemaid,Freida McFadden,1440
12,2025-12-29 18:29:00,Everything Is Tuberculosis,Everything Is Tuberculosis,John Green,1020
12,2025-12-29 18:29:00,Careless People,Careless People,Sarah Wynn-Williams,6530
12,2026-01-27 15:34:00,Sociopath,Track 1,Ph.D. Patric Gagne,29106
12,2026-01-27 15:34:00,Sociopath,Track 2,Ph.D. Patric Gagne,20542
12,2026-01-27 15:38:00,Know My Name,Dedication,Chanel Miller,3782
12,2026-01-27 15:38:00,Know My Name,Opening Credits,Chanel Miller,7052
12,2026-01-27 15:38:00,Sociopath,Track 3,Ph.D. Patric Gagne,246482
12,2026-01-27 15:41:00,Know My Name,Introduction,Chanel Miller,151025
12,2026-01-27 15:42:00,Know My Name,Epigraph,Chanel Miller,22531
12,2026-01-27 16:21:00,Know My Name,Chapter 1,Chanel Miller,2306720
12,2026-01-27 16:56:00,Know My Name,Chapter 2,Chanel Miller,2096722
12,2026-01-27 16:58:00,Know My Name,Chapter 3,Chanel Miller,90092
